RIC,WeeklyPrice,Dateweek,issuedate,Currency,Countryissd,Amountissd,RRating,Industry,treat,gbd,dummynewlyissued,dummypricesoilplunge,currency_group,countryissd_group,rr4ting_group,industry_group,idrics,resmatr,logresmatr,duration,duplicates,cyg1,cyg2,cyg3,cyg4,cyg5,cyg6,cyg7,cyg8,cyg9,cyg10,cyg11,cyg12,cyg13,cyg14,cyg15,cyg16,cyg17,cyg18,cyg19,cyg20,cyg21,cyg22,cyg23,cyg24,cyg25,cyg26,cyg27,cyg28,cyg29,cyg30,cyg31,coung1,coung2,coung3,coung4,coung5,coung6,coung7,coung8,coung9,coung10,coung11,coung12,coung13,coung14,coung15,coung16,coung17,coung18,coung19,coung20,coung21,coung22,coung23,coung24,coung25,coung26,coung27,coung28,coung29,coung30,coung31,coung32,coung33,coung34,coung35,coung36,coung37,coung38,coung39,coung40,coung41,coung42,rrg1,rrg2,rrg3,rrg4,rrg5,rrg6,rrg7,rrg8,rrg9,indg1,indg2,indg3,indg4,indg5,indg6,indg7,indg8,indg9,indg10,logAmountissd,_pscore,_treated,_support,_weight,_WeeklyPrice,_id,_n1,_nn,_pdif,greenplunge
44920UAG3=,99.4425,1/4/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,8.8923998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.2042798597206147,Treated,On support,1,100.4,677983,641298,1,4.86844893891e-06,0
44920UAG3=,99.77679999999999,1/5/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,1.414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1220252698566688,Treated,On support,1,103.1725,675682,628934,1,.0000113020249474,0
44920UAG3=,99.5466,1/6/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,6.7635999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1780594442966059,Treated,On support,1,104.562,677168,638527,1,8.82959533177e-06,0
44920UAG3=,99.7012,1/9/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,10.957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.2317847424192368,Treated,On support,1,101.052,678959,643568,1,7.66397335766e-06,0
44920UAG3=,99.7145,1/10/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,17.751499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.3352558896178386,Treated,On support,1,83.5,682810,653550,1,2.26272751719e-06,0
44920UAG3=,99.71559999999999,1/11/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,11.1598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.2345934527869701,Treated,On support,1,103.005,679034,643823,1,.0000353568663481,0
44920UAG3=,99.75449999999999,1/12/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,23.2703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.4302841021162095,Treated,On support,1,104.649,685531,661534,1,1.01559412535e-06,0
44920UAG3=,99.6917,1/13/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,16.0333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.3074063042188031,Treated,On support,1,91.6412,681913,650674,1,3.23469806873e-06,0
44920UAG3=,99.71729999999999,1/16/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,6.9015002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1796908219154418,Treated,On support,1,101.0323,677263,638746,1,5.02544458103e-06,0
44920UAG3=,99.91030000000001,1/17/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,5.3442998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1618147487836256,Treated,On support,1,123.66,676731,636165,1,2.35023099315e-07,0
44920UAG3=,99.693,1/18/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,17.019699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.3232719089609188,Treated,On support,1,99.55500000000001,682551,652406,1,3.60120734377e-06,0
44920UAG3=,99.4243,1/19/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,2.9786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.136954611015263,Treated,On support,1,102.6969,676110,631613,1,3.84184628874e-06,0
44920UAG3=,99.4892,1/20/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,1.414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1220252698566688,Treated,On support,1,103.1725,675683,628934,1,.0000113020249474,0
44920UAG3=,99.7591,1/23/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,.037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1098645921442432,Treated,On support,1,103.2303,675445,626298,1,2.27610665005e-06,0
44920UAG3=,99.4902,1/24/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,4.2683001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1501642331413431,Treated,On support,1,101.2944,676437,634107,1,4.04507776172e-06,0
44920UAG3=,99.2991,1/25/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,6.9015002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1796908219154418,Treated,On support,1,101.0323,677264,638746,1,5.02544458103e-06,0
44920UAG3=,99.3938,1/26/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,11.3827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.2377021438956997,Treated,On support,1,101.212,679188,644081,1,.0000143170264066,0
44920UAG3=,99.4795,1/27/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,6.4183998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1740167883528092,Treated,On support,1,99.358,676994,638013,1,.0000193307616622,0
44920UAG3=,99.4928,1/30/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,6.9015002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1796908219154418,Treated,On support,1,101.0323,677265,638746,1,5.02544458103e-06,0
44920UAG3=,99.6088,1/31/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,6.4183002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1740156297319584,Treated,On support,1,99.358,676991,638013,1,.0000181721408113,0
44920UAG3=,99.6161,2/1/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,7.8822999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1915631311812402,Treated,On support,1,106.2,677518,640045,1,2.72345314281e-06,0
44920UAG3=,99.6289,2/2/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,1.9868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1273524734809062,Treated,On support,1,104.132,675922,629985,1,4.56516010713e-06,0
44920UAG3=,99.5783,2/3/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,4.3589001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1511230970359326,Treated,On support,1,102.275,676460,634312,1,8.38305169332e-06,0
44920UAG3=,99.8824,2/6/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,15.7082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.3022533562542637,Treated,On support,1,101.2724,681724,650148,1,1.20327552405e-06,0
44920UAG3=,99.9205,2/7/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,6.8832002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1794737912301869,Treated,On support,1,102.055,677248,638700,1,3.64712918027e-06,0
44920UAG3=,100.0346,2/8/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,7.2063999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1833310308194576,Treated,On support,1,101.499,677354,639138,1,2.72088161896e-06,0
44920UAG3=,99.8199,2/9/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,6.2189999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.171708408824785,Treated,On support,1,63.5,676930,637666,1,1.30943631479e-06,0
44920UAG3=,99.7569,2/10/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,9.3252001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.2098789789801092,Treated,On support,1,95.819,678112,641774,1,6.77580547084e-06,0
44920UAG3=,99.66849999999999,2/13/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,17.592899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.3326438469306447,Treated,On support,1,102.4565,682755,653326,1,1.42655493784e-06,0
44920UAG3=,99.47880000000001,2/14/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,6.4073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1738877736382782,Treated,On support,1,100.711,676985,638000,1,1.88865607320e-08,0
44920UAG3=,99.32850000000001,2/15/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,6.1719999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1711671696121398,Treated,On support,1,96.98,676915,637598,1,1.79627445751e-07,0
44920UAG3=,99.5562,2/16/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,11.4144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.2381460796335801,Treated,On support,1,99.4053,679214,644116,1,8.80987822693e-07,0
44920UAG3=,99.6699,2/17/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,6.8937001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1795982959497339,Treated,On support,1,103.853,677259,638736,1,6.03368930652e-07,0
44920UAG3=,99.6699,2/20/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,2.2290001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1296529673286866,Treated,On support,1,104.48,675982,630422,1,8.69659984820e-06,0
44920UAG3=,99.6448,2/21/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,1.8895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1264363298440309,Treated,On support,1,105.153,675879,629781,1,4.55847112335e-07,0
44920UAG3=,99.6708,2/22/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,1.0867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1190525173152772,Treated,On support,1,99.50879999999999,675634,628309,1,4.14919078143e-06,0
44920UAG3=,99.8135,2/23/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,1.885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1263940704282586,Treated,On support,1,104.374,675878,629773,1,2.41747554677e-06,0
44920UAG3=,100.0626,2/24/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,11.6966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.2421180236554703,Treated,On support,1,99.375,679460,644423,1,8.41892484976e-07,0
44920UAG3=,99.8105,2/27/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,12.3419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.251333981775789,Treated,On support,1,105.427,679851,645232,1,2.17628022364e-06,0
44920UAG3=,99.7603,2/28/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,6.8677001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.1792900961241999,Treated,On support,1,101.846,677240,638683,1,1.49428939092e-06,0
44920UAG3=,99.41379999999999,3/1/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,5.6353998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.165065291410177,Treated,On support,1,102.4101,676787,636676,1,1.90455582216e-06,0
44920UAG3=,99.26479999999999,3/2/2017,16-3-2016,US Dollar,United States,500000000,BBB,OTHFINCL,1,1,1,0,1,1,7,7,17,7.5,2.0149031,15.0647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.030119,.2921697814236535,Treated,On support,1,100.9182,681298,649145,1,1.54683493681e-07,0
